"restaurant_alias","restaurant_categories_0_alias","restaurant_categories_0_title","restaurant_categories_1_alias","restaurant_categories_1_title","restaurant_categories_2_alias","restaurant_categories_2_title","restaurant_coordinates_latitude","restaurant_coordinates_longitude","restaurant_display_phone","restaurant_distance","restaurant_id","restaurant_image_url","restaurant_is_closed","restaurant_location_address1","restaurant_location_address2","restaurant_location_address3","restaurant_location_city","restaurant_location_country","restaurant_location_display_address_0","restaurant_location_display_address_1","restaurant_location_display_address_2","restaurant_location_display_address_3","restaurant_location_state","restaurant_location_zip_code","restaurant_name","restaurant_phone","restaurant_price","restaurant_rating","restaurant_review_count","restaurant_transactions_0","restaurant_transactions_1","restaurant_transactions_2","restaurant_url"
"ny-pizza-suprema-new-york","pizza","Pizza","","","","","40.7502059937","-73.9953231812","(212) 594-8939","1801.73281061","-9NO2IDCJMyNGZMAQ1-VQw","https://s3-media4.fl.yelpcdn.com/bphoto/EqbDXneMuQP6pw6GemVdQA/o.jpg","False","413 8th Ave","","","New York","US","413 8th Ave","New York, NY 10001","","","NY","10001","NY Pizza Suprema","+12125948939","$","4.0","1627","pickup","delivery","","https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"los-tacos-no-1-new-york-3","tacos","Tacos","","","","","40.7575067","-73.9877717","(212) 574-4696","836.941254017","SULHf6nGQ8sK0UpG1XU30w","https://s3-media3.fl.yelpcdn.com/bphoto/Fl02DXkpDGzRZjrT44bzNQ/o.jpg","False","229 W 43rd St","","None","New York","US","229 W 43rd St","New York, NY 10036","","","NY","10036","Los Tacos No.1","+12125744696","$","4.5","862","","","","https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"playa-bettys-new-york-2","mexican","Mexican","tradamerican","American (Traditional)","bars","Bars","40.78075","-73.98032","(212) 712-0777","2303.1156554","YsDmYRzJo3kiwZvIe1r0Fg","https://s3-media1.fl.yelpcdn.com/bphoto/glKu9S7i8l3hikvwusaB2A/o.jpg","False","320 Amsterdam Ave","","","New York","US","320 Amsterdam Ave","New York, NY 10023","","","NY","10023","Playa Betty's","+12127120777","$$","3.5","558","pickup","delivery","","https://www.yelp.com/biz/playa-bettys-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"starry-night-nyc-new-york","korean","Korean","pubs","Pubs","karaoke","Karaoke","40.7482704","-73.9866149","(212) 868-3392","1490.01707741","UxHZhGV6Rmw9c_NMD83jvw","https://s3-media4.fl.yelpcdn.com/bphoto/T8udQ5h4cYfjO5GbfgDQ-g/o.jpg","False","28 W 33rd St","","","New York","US","28 W 33rd St","New York, NY 10001","","","NY","10001","Starry Night NYC","+12128683392","$$","3.5","67","","","","https://www.yelp.com/biz/starry-night-nyc-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"broadway-comedy-club-new-york","comedyclubs","Comedy Clubs","theater","Performing Arts","","","40.7643905","-73.9856092","(212) 757-2323","757.102006484","0_GdRHBQqRLkYfmd4xWqmg","https://s3-media4.fl.yelpcdn.com/bphoto/2CNTnbue2VBa3zaxE5T3KQ/o.jpg","False","318 W 53rd St","","","New York","US","318 W 53rd St","New York, NY 10019","","","NY","10019","Broadway Comedy Club","+12127572323","$$","2.5","395","","","","https://www.yelp.com/biz/broadway-comedy-club-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"speedy-romeo-new-york","pizza","Pizza","steak","Steakhouses","italian","Italian","40.71951","-73.98514","(212) 529-6300","4561.40421401","EYSIZX7b6Sp6TNc_KNvn7Q","https://s3-media4.fl.yelpcdn.com/bphoto/fJgnkrWbs6oMD_X5WHDMyw/o.jpg","False","63 Clinton St","","","New York","US","63 Clinton St","New York, NY 10002","","","NY","10002","Speedy Romeo","+12125296300","$$","4.0","240","","","","https://www.yelp.com/biz/speedy-romeo-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"tao-downtown-new-york-2","lounges","Lounges","","","","","40.7426141","-74.0042051","(212) 888-2724","2918.66844513","pBIvJHn65iqlUh1L2tN-qg","https://s3-media3.fl.yelpcdn.com/bphoto/JWFPhO1Lhb9IvPSo7eIWOA/o.jpg","False","92 9th Ave","","","New York","US","92 9th Ave","New York, NY 10011","","","NY","10011","TAO Downtown","+12128882724","$$$","3.5","1092","pickup","delivery","","https://www.yelp.com/biz/tao-downtown-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"catch-nyc-new-york","asianfusion","Asian Fusion","sushi","Sushi Bars","seafood","Seafood","40.740227","-74.006341","(212) 392-5978","3231.06087793","7VqMGK9uwi0vKqOjdKyIUA","https://s3-media2.fl.yelpcdn.com/bphoto/KNXCIoWaTsuET1DPq2ZfAg/o.jpg","False","21 9th Ave","","","New York","US","21 9th Ave","New York, NY 10014","","","NY","10014","Catch NYC","+12123925978","$$$","3.0","1763","pickup","delivery","","https://www.yelp.com/biz/catch-nyc-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"harlem-hookah-new-york-4","lounges","Lounges","hookah_bars","Hookah Bars","","","40.8105416","-73.9435716","(646) 912-9905","6321.70069564","SXEnbcwgIcueFdvWtkAW-g","https://s3-media1.fl.yelpcdn.com/bphoto/pHKdZkyxZ18tHERxx0URQg/o.jpg","False","381 Lenox Ave","None","","New York","US","381 Lenox Ave","New York, NY 10027","","","NY","10027","Harlem Hookah","+16469129905","$$","3.0","214","pickup","delivery","","https://www.yelp.com/biz/harlem-hookah-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"cantina-rooftop-new-york-6","lounges","Lounges","mexican","Mexican","cocktailbars","Cocktail Bars","40.765101","-73.996046","(212) 957-1700","1574.42866517","sul_ihulQ5VUPNbk9liWqA","https://s3-media3.fl.yelpcdn.com/bphoto/t69CHByGOavRtUH-lZFGyg/o.jpg","False","605 W 48th St","","","New York","US","605 W 48th St","New York, NY 10036","","","NY","10036","Cantina Rooftop","+12129571700","$$","3.0","374","pickup","delivery","","https://www.yelp.com/biz/cantina-rooftop-new-york-6?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"chart-house-weehawken","seafood","Seafood","steak","Steakhouses","venues","Venues & Event Spaces","40.7606223223","-74.0180951357","(201) 348-6628","3335.14106952","_WsfOuvObbp1tH4cBE-jNw","https://s3-media4.fl.yelpcdn.com/bphoto/qgux_keov5jyp-bcR_6XvQ/o.jpg","False","Lincoln Hbr Pier D-T","","","Weehawken","US","Lincoln Hbr Pier D-T","Weehawken, NJ 07086","","","NJ","07086","Chart House","+12013486628","$$$","4.0","1205","","","","https://www.yelp.com/biz/chart-house-weehawken?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"lavo-new-york-4","italian","Italian","","","","","40.76283","-73.9713","(212) 750-5588","663.620977403","FCl5446Rovk1HRHoXpojdg","https://s3-media1.fl.yelpcdn.com/bphoto/sNAFYna47Axz8GLfz212Xg/o.jpg","False","39 E 58th St","None","None","New York","US","39 E 58th St","New York, NY 10022","","","NY","10022","LAVO","+12127505588","$$$","3.0","849","pickup","delivery","","https://www.yelp.com/biz/lavo-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"her-name-is-han-new-york-3","korean","Korean","breakfast_brunch","Breakfast & Brunch","cocktailbars","Cocktail Bars","40.74626","-73.98473","(212) 779-9990","1644.84416067","qY1o1MhoRyN84RRhUJtvpQ","https://s3-media4.fl.yelpcdn.com/bphoto/v-Q1v7y9q8FbDCzgwAa8Xw/o.jpg","False","17 E 31st St","","","New York","US","17 E 31st St","New York, NY 10016","","","NY","10016","Her Name Is Han","+12127799990","$$","4.0","926","pickup","delivery","","https://www.yelp.com/biz/her-name-is-han-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"massoni-new-york-2","italian","Italian","bars","Bars","","","40.74635","-73.98494","(212) 951-1141","1636.9790781","Zz-1pzGqrgParLQ_LzY0lw","https://s3-media2.fl.yelpcdn.com/bphoto/SWhFk9PsiSWnOkf-h_2Lsw/o.jpg","False","11 E 31st St","","None","New York","US","11 E 31st St","New York, NY 10016","","","NY","10016","Massoni","+12129511141","$$$","4.0","202","pickup","","","https://www.yelp.com/biz/massoni-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"dante-new-york","bars","Bars","italian","Italian","","","40.72879","-74.00165","(212) 982-5275","4002.14216243","bW3mY-voyav37nU0uaLmNQ","https://s3-media4.fl.yelpcdn.com/bphoto/KDaNZf8CK1vvl1_AS34kug/o.jpg","False","79-81 Macdougal St","None","","New York","US","79-81 Macdougal St","New York, NY 10012","","","NY","10012","Dante","+12129825275","$$","4.0","214","","","","https://www.yelp.com/biz/dante-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"mercato-new-york","italian","Italian","cocktailbars","Cocktail Bars","desserts","Desserts","40.75619","-73.9937","(212) 643-2000","1353.76491542","Ve6GVzzJpR5QIIPdcn6ViQ","https://s3-media1.fl.yelpcdn.com/bphoto/t_68MYdZy7RnBurwmwuRzQ/o.jpg","False","352 W 39th St","","","New York","US","352 W 39th St","New York, NY 10018","","","NY","10018","Mercato","+12126432000","$$","4.0","753","pickup","delivery","","https://www.yelp.com/biz/mercato-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"avenue-new-york-4","lounges","Lounges","venues","Venues & Event Spaces","","","40.74408","-74.00639","(212) 337-0054","2955.4673689","wB9XUFKn_VIxHyvfGWcCHg","https://s3-media4.fl.yelpcdn.com/bphoto/GJfYB9CIKzdNMKXq3fbXrg/o.jpg","False","116 10th Ave","","","New York","US","116 10th Ave","New York, NY 10011","","","NY","10011","Avenue","+12123370054","$$$$","2.5","263","","","","https://www.yelp.com/biz/avenue-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"hudsons-at-pier-81-new-york-2","seafood","Seafood","lounges","Lounges","mediterranean","Mediterranean","40.7619874696","-74.0036301601","(212) 630-8840","2125.66985214","jmT8ep8WIXEPOwugYPeviw","https://s3-media1.fl.yelpcdn.com/bphoto/m5laRQpDkrhIwjIcOhZeIA/o.jpg","False","Pier 81 At 41st St","","","New York","US","Pier 81 At 41st St","New York, NY 10036","","","NY","10036","Hudson's At Pier 81","+12126308840","$$","4.0","109","","","","https://www.yelp.com/biz/hudsons-at-pier-81-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-anchor-new-york","lounges","Lounges","","","","","40.725749","-74.008605","(212) 463-7406","4596.28994501","dtnE4s8l1WQ0hXLSiPhC6Q","https://s3-media1.fl.yelpcdn.com/bphoto/39adHIxosPHWhaJKUKiMRg/o.jpg","False","310 Spring St","","","New York","US","310 Spring St","New York, NY 10013","","","NY","10013","The Anchor","+12124637406","$$","2.5","120","","","","https://www.yelp.com/biz/the-anchor-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"grimaldis-hoboken","pizza","Pizza","","","","","40.74131","-74.02953","(201) 792-0010","4754.3410323","GnaeBuilZb_fU01v3wNhZw","https://s3-media1.fl.yelpcdn.com/bphoto/0tsakzGnNZ9JWSwYDMnzcA/o.jpg","False","411 Washington St","","","Hoboken","US","411 Washington St","Hoboken, NJ 07030","","","NJ","07030","Grimaldi's","+12017920010","$$","4.0","358","","","","https://www.yelp.com/biz/grimaldis-hoboken?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"serra-at-la-birreria-new-york","italian","Italian","bars","Bars","","","40.74197","-73.9895","(212) 937-8910","2243.4901441","HhY7QDRu7EwXTDY4WT1wSA","https://s3-media4.fl.yelpcdn.com/bphoto/TpcQWKgxKM_TcpP6iIFzig/o.jpg","False","200 5th Ave","Fl 14","None","New York","US","200 5th Ave","Fl 14","New York, NY 10010","","NY","10010","Serra at La Birreria","+12129378910","$$","3.0","1058","","","","https://www.yelp.com/biz/serra-at-la-birreria-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"viv-new-york-32","thai","Thai","bars","Bars","asianfusion","Asian Fusion","40.76277","-73.98969","(212) 581-2366","987.995655906","z1OgXX3L9Ipl2mu-Hf4ADw","https://s3-media3.fl.yelpcdn.com/bphoto/rtNJkkk26Nw3p4ZqBjJcrA/o.jpg","False","717 9th Ave","","","New York","US","717 9th Ave","New York, NY 10019","","","NY","10019","VIV","+12125812366","$$","4.0","612","pickup","delivery","","https://www.yelp.com/biz/viv-new-york-32?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-bar-room-new-york-5","lounges","Lounges","french","French","newamerican","American (New)","40.7610309319","-73.9765593704","(212) 333-1220","186.971522735","844H9r0tRQZmxiEtjeTW0A","https://s3-media4.fl.yelpcdn.com/bphoto/dD_aq3RI1L5JhdbLLoKbUQ/o.jpg","False","9 W 53rd St","","","New York","US","9 W 53rd St","New York, NY 10019","","","NY","10019","The Bar Room","+12123331220","$$$","4.0","444","","","","https://www.yelp.com/biz/the-bar-room-new-york-5?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"4-charles-prime-rib-new-york","steak","Steakhouses","seafood","Seafood","cocktailbars","Cocktail Bars","40.73513","-74.00065","(212) 561-5992","3353.61730999","ZOa13veZkzGjA-x3kMfOmA","https://s3-media2.fl.yelpcdn.com/bphoto/jyicfiId6U-rGgnCVx0zhg/o.jpg","False","4 Charles St","None","","New York","US","4 Charles St","New York, NY 10014","","","NY","10014","4 Charles Prime Rib","+12125615992","$$$","4.5","158","","","","https://www.yelp.com/biz/4-charles-prime-rib-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"sid-golds-request-room-new-york","pianobars","Piano Bars","cocktailbars","Cocktail Bars","pizza","Pizza","40.7459564209","-73.9935836792","(212) 229-1948","2036.9687046","C-5dmdJMnG3D6Zqj8Hx6tg","https://s3-media1.fl.yelpcdn.com/bphoto/WKp4l9dC33HI5ls0IoWDcQ/o.jpg","False","165 W 26th St","","","New York","US","165 W 26th St","New York, NY 10001","","","NY","10001","Sid Gold's Request Room","+12122291948","$$","4.0","93","","","","https://www.yelp.com/biz/sid-golds-request-room-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"marta-new-york-7","pizza","Pizza","italian","Italian","","","40.7445882","-73.9847936","(212) 651-3800","1819.22549507","rZ9OFoSqy8u4WECfh--ylg","https://s3-media2.fl.yelpcdn.com/bphoto/GOcIIE1qftipaHhFGAlLuw/o.jpg","False","29 E 29th St","","","New York","US","29 E 29th St","New York, NY 10016","","","NY","10016","Marta","+12126513800","$$$","4.0","738","","","","https://www.yelp.com/biz/marta-new-york-7?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"frank-new-york","italian","Italian","bars","Bars","breakfast_brunch","Breakfast & Brunch","40.7268483205","-73.9887172039","(212) 420-0202","3808.72203685","EL5Y6BSinmUte5VW4Eh54Q","https://s3-media3.fl.yelpcdn.com/bphoto/7OVSXNZBB2eBQ5QQQUFzhw/o.jpg","False","88 2nd Ave","","","New York","US","88 2nd Ave","New York, NY 10003","","","NY","10003","Frank","+12124200202","$$","3.5","631","pickup","delivery","","https://www.yelp.com/biz/frank-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"prince-street-pizza-new-york-2","pizza","Pizza","italian","Italian","","","40.7229087706","-73.9944863319","(212) 966-4100","4361.39880866","zj8Lq1T8KIC5zwFief15jg","https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg","False","27 Prince St","None","","New York","US","27 Prince St","New York, NY 10012","","","NY","10012","Prince Street Pizza","+12129664100","$","4.5","2258","pickup","delivery","","https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"no-fun-new-york","bars","Bars","mexican","Mexican","","","40.72145","-73.98789","(212) 477-1616","4382.31731931","UAEQ0J9QmAJWv3vL5HEmeg","https://s3-media1.fl.yelpcdn.com/bphoto/UwCwUdzZTpGxzKklRY1rUQ/o.jpg","False","161 Ludlow St","None","","New York","US","161 Ludlow St","New York, NY 10002","","","NY","10002","No Fun","+12124771616","$$","3.0","273","delivery","pickup","","https://www.yelp.com/biz/no-fun-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"rue-57-new-york","french","French","sushi","Sushi Bars","asianfusion","Asian Fusion","40.7640285261","-73.9770378405","(212) 307-5656","441.581790146","uuDvk4EsRUkeTj4jVKJOpw","https://s3-media2.fl.yelpcdn.com/bphoto/SJku4v0lJ3fAwM3Xqyjj9g/o.jpg","False","60 W 57th St","","","New York","US","60 W 57th St","New York, NY 10019","","","NY","10019","Rue 57","+12123075656","$$$","3.5","1001","pickup","delivery","","https://www.yelp.com/biz/rue-57-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"the-saint-austere-brooklyn","tapas","Tapas Bars","italian","Italian","","","40.7114604","-73.9476182","(718) 388-0012","6013.33947042","L5MrjGhBqQkwlguY0ilxqA","https://s3-media2.fl.yelpcdn.com/bphoto/sk0hMQP9Z_t7C0EXI-9q0g/o.jpg","False","613 Grand St","","","Brooklyn","US","613 Grand St","Brooklyn, NY 11211","","","NY","11211","The Saint Austere","+17183880012","$$","4.5","346","pickup","delivery","","https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"sofia-wine-bar-new-york","italian","Italian","wine_bars","Wine Bars","","","40.75502","-73.96913","(212) 888-8660","977.146154474","3qIISjUYn1tbqHXi7nCLXg","https://s3-media2.fl.yelpcdn.com/bphoto/wHH48fnLaNweffFvXlxlQQ/o.jpg","False","242 E 50th St","None","","New York","US","242 E 50th St","New York, NY 10022","","","NY","10022","Sofia Wine Bar","+12128888660","$$","4.0","591","","","","https://www.yelp.com/biz/sofia-wine-bar-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"adoro-lei-new-york","italian","Italian","pizza","Pizza","lounges","Lounges","40.725612","-74.007916","(646) 666-5096","4576.65600569","xzN2k19JXDYjOWAhNw62aw","https://s3-media1.fl.yelpcdn.com/bphoto/g06bRvfeVi1uVydNUoCyvg/o.jpg","False","287 Hudson St","","","New York","US","287 Hudson St","New York, NY 10013","","","NY","10013","Adoro Lei","+16466665096","$$","4.5","243","","","","https://www.yelp.com/biz/adoro-lei-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"vezzo-new-york-2","pizza","Pizza","pastashops","Pasta Shops","","","40.7445","-73.98139","(212) 839-8300","1763.59006921","J38XGzriEkMsDfCMt6et_g","https://s3-media4.fl.yelpcdn.com/bphoto/zEbvF-vMabMmovicwAoCSA/o.jpg","False","178 Lexington Ave","None","","New York","US","178 Lexington Ave","New York, NY 10016","","","NY","10016","Vezzo","+12128398300","$$","4.0","1140","pickup","delivery","","https://www.yelp.com/biz/vezzo-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"set-l-e-s-new-york","gastropubs","Gastropubs","asianfusion","Asian Fusion","newamerican","American (New)","40.7198495418","-73.9885318279","(212) 982-8225","4563.6917484","4hukJNoy9F2ILYJZWl4Xlw","https://s3-media2.fl.yelpcdn.com/bphoto/Ar_nv2NgDxcHsWbtezjmfA/o.jpg","False","127 Ludlow St","","","New York","US","127 Ludlow St","New York, NY 10002","","","NY","10002","Set L.E.S","+12129828225","$$","4.0","355","restaurant_reservation","pickup","delivery","https://www.yelp.com/biz/set-l-e-s-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"piacere-new-york","pizza","Pizza","italian","Italian","","","40.7196979","-73.9951175","(212) 219-4080","4717.78967723","Z67mgMkN3RfdPEX5mXsyYA","https://s3-media3.fl.yelpcdn.com/bphoto/AM-GqB2MkX92CDifh8msIg/o.jpg","False","351 Broome St","","","New York","US","351 Broome St","New York, NY 10013","","","NY","10013","Piacere","+12122194080","$$","4.0","640","pickup","delivery","","https://www.yelp.com/biz/piacere-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
